acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date,hour_min_sec,Useful_Scene
2022-06-17T15:44:01.098513Z,0,97,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-06-18T03:04:41Z,finalized,standard,270,2426,0,0,5718386,122.5,67.5,2022-06-18T09:03:41Z,1.1,97,100,20220617_154401_09_2426,20220617,154401,N
2022-06-17T15:44:03.385993Z,0,98,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-06-18T03:04:36Z,finalized,standard,269.7,2426,0,0,5718386,122.2,67.6,2022-06-18T09:03:37Z,1.1,74,100,20220617_154403_38_2426,20220617,154403,N
2022-06-18T14:56:01.345963Z,0,100,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-19T03:20:23Z,finalized,standard,100.5,2439,0,0,5721156,107,59,2022-06-19T06:49:59Z,5,72,100,20220618_145601_34_2439,20220618,145601,N
2022-06-19T15:27:33.20457Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-20T11:16:21Z,finalized,standard,103.5,2495,0,0,5724762,116.3,64.8,2022-06-20T16:43:44Z,2,80,100,20220619_152733_20_2495,20220619,152733,N
2022-06-19T15:27:35.520026Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-20T11:16:27Z,finalized,standard,103.4,2495,0,0,5724762,116,64.8,2022-06-20T16:43:47Z,2,70,100,20220619_152735_52_2495,20220619,152735,N
2022-06-25T14:53:28.133335Z,0,98,99,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-26T05:18:21Z,finalized,standard,102.1,2453,0,0,5738624,106.5,58.4,2022-06-26T08:59:39Z,3,87,100,20220625_145328_13_2453,20220625,145328,N
2022-06-26T14:55:04.826184Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-27T04:56:46Z,finalized,standard,100.8,242d,0,0,5741514,107,58.6,2022-06-27T06:48:28Z,5,99,100,20220626_145504_82_242d,20220626,145504,Y
2022-06-26T14:55:07.119903Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-27T04:56:41Z,finalized,standard,100.8,242d,0,0,5741514,106.7,58.6,2022-06-27T09:09:52Z,5,68,100,20220626_145507_11_242d,20220626,145507,N
2022-06-26T15:27:19.377326Z,0,98,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-27T16:02:34Z,finalized,standard,108.9,2495,0,0,5742476,116.1,64.4,2022-06-27T18:38:20Z,1,87,100,20220626_152719_37_2495,20220626,152719,N
2022-06-26T15:27:21.682584Z,0,98,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-27T16:02:29Z,finalized,standard,108.6,2495,0,0,5742476,115.8,64.5,2022-06-27T18:38:19Z,1,98,100,20220626_152721_68_2495,20220626,152721,N
2022-06-28T15:27:07.208227Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-29T02:11:17Z,finalized,standard,103.4,24a5,0,0,5746230,115.9,64.2,2022-06-29T10:08:42Z,2.1,81,100,20220628_152707_20_24a5,20220628,152707,N
2022-06-28T15:27:09.513662Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-29T04:50:36Z,finalized,standard,103.4,24a5,0,0,5746230,115.5,64.2,2022-06-29T10:08:13Z,2,87,100,20220628_152709_51_24a5,20220628,152709,N
2022-06-29T14:53:53.977612Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-30T00:17:45Z,finalized,standard,101.1,2430,0,0,5748662,107,58.2,2022-06-30T06:32:22Z,5,99,100,20220629_145353_97_2430,20220629,145353,N
2022-06-29T14:53:56.447771Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-30T00:17:46Z,finalized,standard,101.1,2430,0,0,5748662,106.7,58.2,2022-06-30T06:32:18Z,5,80,100,20220629_145356_44_2430,20220629,145356,N
2022-06-29T14:59:15.671483Z,0,100,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-30T04:46:12Z,finalized,standard,278.2,2434,0,0,5748686,107.1,58.3,2022-06-30T10:00:06Z,5,83,100,20220629_145915_67_2434,20220629,145915,N
2022-06-29T14:59:17.965723Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2022-06-30T01:51:25Z,finalized,standard,278.1,2434,0,0,5748686,106.8,58.3,2022-06-30T10:02:06Z,5,74,100,20220629_145917_96_2434,20220629,145917,N
