acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,date,hour_min_sec,Useful_Scene
2021-06-05T15:53:34.001649Z,0,100,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-08T14:57:15Z,finalized,standard,182.5,2254,0,0,4557320,129.1,68.7,2022-12-11T18:59:25Z,0.1,85,100,20210605_155334_00_2254,20210605,155334,N
2021-06-05T15:53:36.308368Z,0,100,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-08T13:02:47Z,finalized,standard,182.3,2254,0,0,4557320,128.8,68.7,2022-12-11T18:59:26Z,0.1,78,100,20210605_155336_30_2254,20210605,155336,Y
2021-06-05T15:53:38.615087Z,0,100,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-06T22:56:55Z,finalized,standard,182.4,2254,0,0,4557320,128.4,68.8,2022-12-11T18:59:26Z,0.1,77,100,20210605_155338_61_2254,20210605,155338,N
2021-06-06T15:02:11.688334Z,0,99,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-06-07T02:21:25Z,finalized,standard,102.1,2235,0,0,4557742,110.9,60.3,2022-12-08T03:09:42Z,3,99,100,20210606_150211_68_2235,20210606,150211,N
2021-06-06T15:02:13.899246Z,0,99,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-06-07T02:21:25Z,finalized,standard,102.2,2235,0,0,4557742,110.7,60.3,2022-12-08T03:09:42Z,3,99,100,20210606_150213_89_2235,20210606,150213,N
2021-06-06T15:50:38.856627Z,0,100,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-07T03:34:55Z,finalized,standard,101.1,227a,0,0,4558409,128.2,68.7,2022-12-11T23:11:21Z,4.1,88,100,20210606_155038_85_227a,20210606,155038,Y
2021-06-06T15:50:41.163867Z,0,100,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-07T03:34:55Z,finalized,standard,101.1,227a,0,0,4558409,127.9,68.7,2022-12-11T23:11:21Z,4.1,72,100,20210606_155041_16_227a,20210606,155041,N
2021-06-13T15:51:54.161662Z,0,99,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2021-06-14T00:37:28Z,finalized,standard,101.3,2405,0,0,4581789,126.5,69.2,2022-12-10T18:01:37Z,4,73,100,20210613_155154_16_2405,20210613,155154,N
2021-06-17T15:13:44.504838Z,0,100,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-06-18T01:56:16Z,finalized,standard,102.4,222f,0,0,4595914,112.2,62.2,2023-05-31T17:38:52Z,2.9,83,100,20210617_151344_50_222f,20210617,151344,N
2021-06-17T15:13:46.71575Z,0,100,100,0,0,TRUE,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-06-18T01:56:16Z,finalized,standard,102.3,222f,0,0,4595914,111.9,62.2,2023-05-31T17:39:39Z,2.9,81,100,20210617_151346_71_222f,20210617,151346,Y
2021-06-18T15:53:18.982416Z,0,98,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2021-06-19T00:59:05Z,finalized,standard,184.8,2426,0,0,4599080,126.3,69,2022-12-11T08:39:13Z,0,98,100,20210618_155318_98_2426,20210618,155318,Y
2021-06-18T15:53:21.277175Z,0,98,100,0,0,TRUE,4,0,PSB.SD,PSScene,0,3,planetscope,2021-06-19T00:59:05Z,finalized,standard,179.9,2426,0,0,4599080,125.9,69.1,2022-12-11T08:39:13Z,0,77,100,20210618_155321_27_2426,20210618,155321,N
2021-06-19T15:04:19.273496Z,0,98,100,0,0,TRUE,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-06-20T01:36:10Z,finalized,standard,276.4,2453,0,0,4602777,108.6,60.1,2022-12-07T02:47:46Z,3,58,100,20210619_150419_27_2453,20210619,150419,N
